CODIGO;NOME;CLASSIFICACAO;NUMERO_REVISAO;ULTIMA_REVISAO;DATA_APROVACAO;PROXIMA_REVISAO;DATA_VALIDADE;PASTA;AUTOR;DOCUMENTOS_CONTROLADOS;MATRIZ;SUB_AREA
POP.909;Manual Operacional - Registro de Falta Produto - Grown;Procedimento Operacional Padrão;;2023-06-13;2023-07-17;2026-07-16;2026-10-14;Grown;João Sales;Sim;;
POP.910;Manual Operacional - Upgrade e Downgrade de Produto - Grown;Procedimento Operacional Padrão;;2023-06-13;2023-07-17;2026-07-16;2026-10-15;Grown;João Sales;Sim;;
POP.911;Manual Operacional - Triagem de Serviços - Ceditop;Procedimento Operacional Padrão;1;2024-09-16;2024-09-23;2025-09-23;2025-12-22;Ceditop;Leticia Santos;Sim;;
POP.912;Manual Operacional - Faturamento de Pedidos - Tecnolens;Procedimento Operacional Padrão;3;2024-07-26;2024-08-05;2026-08-05;2026-11-03;Tecnolens;Vinicius Silva;Sim;Expedição e/ou Faturamento;Faturamento
POP.913;Manual Operacional - Digitação, Alteração e Solicitação de Cancelamento de Pedido - Tecnolens;Procedimento Operacional Padrão;4;2025-08-29;2025-09-12;2026-09-12;2026-12-11;Tecnolens;Vinicius Silva;Sim;Atendimento;ATENDIMENTO
POP.914;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Tecnolens;Procedimento Operacional Padrão;2;2025-02-19;2025-03-05;2026-03-05;2026-06-03;Tecnolens;Vinicius Silva;Sim;Estoque;BAIXA DE BLOCO
POP.915;Manual Operacional - Solicitação de Pedidos em Atacado no Estoque - LabRio;Procedimento Operacional Padrão;;2023-06-22;2023-10-02;2025-10-01;2025-12-30;LabRio;Evellyn Santos;Sim;;
POP.916;Manual Operacional - Armazenamento de Produtos e Insumos - LabRio;Procedimento Operacional Padrão;;2023-06-22;2023-10-02;2025-10-01;2025-12-30;LabRio;Evellyn Santos;Sim;;
POP.918;Manual Operacional - Envio e Recebimento de Serviço - digiTOP;Procedimento Operacional Padrão;2;2024-08-12;2024-08-26;2026-08-26;2026-11-24;digiTOP;Nickolle Rodrigues;Sim;;
POP.919;Manual Operacional - Recebimento e Armazenamento de Blocos - digiTOP;Procedimento Operacional Padrão;;2023-06-27;2023-06-29;2025-09-27;2025-12-27;digiTOP;Nickolle Rodrigues;Sim;;
POP.920;Manual Operacional - Certificação de Pedidos - Tecnolens;Procedimento Operacional Padrão;;2023-06-27;2023-07-19;2026-07-17;2026-10-16;Tecnolens;Vinicius Silva;Sim;Estoque;TRIAGEM/CERTIFICAÇÃO
POP.921;Manual Operacional - Rastreabilidade de Pedidos - Tecnolens;Procedimento Operacional Padrão;2;2023-09-06;2023-09-11;2025-09-10;2025-12-09;Tecnolens;Breno Santos;Sim;Atendimento;ATENDIMENTO
POP.922;Manual Operacional - Produto e Insumo Não Conforme - Tecnolens;Procedimento Operacional Padrão;2;2024-04-10;2024-04-11;2026-06-19;2026-09-18;Tecnolens;Francisco Paulo;Sim;QUALIDADE;QUALIDADE
POP.923;Manual Operacional - Sala de Armação - Tecnolens;Procedimento Operacional Padrão;1;2024-04-10;2024-04-11;2026-06-19;2026-09-18;Tecnolens;Breno Santos;Sim;Sala de Armação;Sala de Armação
POP.924;Manual Operacional - Monitoramento de Realimentacao do Cliente - Tecnolens;Procedimento Operacional Padrão;2;2024-05-13;2024-05-14;2026-05-14;2026-08-13;Tecnolens;Francisco Paulo;Sim;Atendimento;ATENDIMENTO
POP.925;Manual Operacional - Compras de Insumos e Peças - Repro;Procedimento Operacional Padrão;;2023-07-13;2023-07-21;2025-10-14;2026-01-14;Repro;Silvano Silva;Sim;;
POP.926;Manual Operacional - Compras de Lentes e Blocos - Repro;Procedimento Operacional Padrão;2;2025-11-21;2025-11-26;2026-11-26;2027-02-24;Repro;Debora Rocha;Sim;;
POP.927;Manual Operacional - Garantia de Produtos no SAC - Grown;Procedimento Operacional Padrão;2;2025-05-08;2025-05-19;2026-05-19;2026-08-17;Grown;Iara Almeida;Sim;;
POP.928;Manual Operacional - Produto Não Conforme - Coating RS;Procedimento Operacional Padrão;1;2024-03-18;2024-03-22;2026-06-09;2026-09-08;Coating RS;Christiano Silva;Sim;;
POP.929;Manual Operacional - Atendimento Comercial - Ceditop;Procedimento Operacional Padrão;1;2024-10-04;2024-10-07;2025-10-07;2026-01-05;Ceditop;Leticia Santos;Sim;;
POP.932;Manual Operacional - CS10 12L;Procedimento Operacional Padrão;;2023-08-03;2023-08-11;2026-08-10;2026-11-09;CS10;Alan Ferrer;Sim;;
POP.933;Limpeza e Manutenção - CS10 12L;Procedimento Operacional Padrão;;2023-08-03;2023-08-14;2026-08-13;2026-11-11;CS10;Alan Ferrer;Sim;;
POP.934;Preparação de Químicos - CS10 12L;Procedimento Operacional Padrão;;2023-08-03;2023-08-14;2026-08-13;2026-11-11;CS10;Alan Ferrer;Sim;;
POP.935;Manual Operacional - Auditoria de Produto;Procedimento Operacional Padrão;1;2024-11-18;2024-11-22;2025-11-22;2026-02-20;Auditoria de Produto;Lucineide Pereira;Sim;QUALIDADE;AUDITORIA DE PRODUTO
POP.936;Manual Operacional - Inspeção Óptica de Lentes;Procedimento Operacional Padrão;;2023-08-04;2023-08-04;2026-08-03;2026-11-03;Auditoria de Produto;Lucineide Pereira;Sim;QUALIDADE;Conferência Óptica
POP.937;Manual Operacional - Faturamento e Expedição - Coating RS;Procedimento Operacional Padrão;;2023-08-07;2023-08-21;2026-08-20;2026-11-18;Coating RS;Christiano Silva;Sim;;
POP.938;Manual Operacional - Operação do Varilux XR e Varilux Physio Extensee - Repro;Procedimento Operacional Padrão;1;2025-10-03;2025-11-24;2026-11-24;2027-02-22;Repro;Laura Vaz;Sim;;
POP.939;Manual Operacional - Operação do Varilux XR - Technopark;Procedimento Operacional Padrão;;2023-08-10;2023-08-11;2026-08-10;2026-11-09;Technopark;Taís Flores;Sim;;
POP.940;Manual Operacional - Operação do Varilux XR - Ceditop;Procedimento Operacional Padrão;;2023-08-10;2023-08-11;2026-08-10;2026-11-09;Ceditop;João Martins;Sim;;
POP.941;Manual Operacional - Preparação / Pré-inspeção (Sumaré Laboratório);Procedimento Operacional Padrão;;2023-08-11;2023-08-13;2026-08-12;2026-11-10;01-Pré-Inspeção - Preparação;Alan Ferrer;Sim;;
POP.942;Manual Operacional - Faturamento por Transportadora e Troca Antecipada - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sumaré Laboratório;Rafael Medeiros;Sim;;
POP.943;Manual Operacional - Faturamento por Garantia (Delivery) - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sumaré Laboratório;Rafael Medeiros;Sim;;
POP.944;Manual Operacional - Faturamento por E-commerce - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sumaré Laboratório;Rafael Medeiros;Sim;;
POP.945;Manual Operacional - Operação do Varilux XR - digiTOP;Procedimento Operacional Padrão;;2023-08-14;2023-08-15;2026-08-14;2026-11-12;digiTOP;Nickolle Rodrigues;Sim;;
POP.946;Manual Operacional - Facetadoras Essilor;Procedimento Operacional Padrão;;2023-08-14;2023-11-22;2025-11-21;2026-02-19;Outros;Felipe Costa;Sim;;
POP.947;Limpeza e Manutenção - Facetadoras Essilor;Procedimento Operacional Padrão;;2023-08-14;2023-11-22;2025-11-21;2026-02-19;Outros;Felipe Costa;Sim;;
POP.949;Manual Operacional - CDS1000 Mithril 1.6;Procedimento Operacional Padrão;;2023-08-17;2023-08-18;2025-08-17;2026-11-13;CDC1000/CDS1000;Marcelo Capeletto;Sim;;
POP.950;Manual Operacional - Processo de Polimerização - Pós-Cura;Procedimento Operacional Padrão;1;2024-02-02;2024-03-12;2025-03-12;2026-09-11;04-Cura;Deyved Silva;Sim;;
POP.951;Manual Operacional - Inspeção HC - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-08-17;2023-08-18;2026-08-17;2026-11-16;CDC1000/CDS1000;Alan Ferrer;Sim;;
POP.952;Manual Operacional - Produto e Insumo Não Conforme - Laboratório Sumaré;Procedimento Operacional Padrão;1;2023-11-23;2023-11-28;2024-11-27;2026-02-14;Sumaré Laboratório;Denise Miranda;Sim;;
POP.953;Manual Operacional - Inspeção Final - Laboratóriol Sumaré;Procedimento Operacional Padrão;;2023-08-21;2023-08-31;2025-08-30;2025-11-28;09-Inspeção Final;Alan Ferrer;Sim;;
POP.954;Manual Operacional - Art Blocker A;Procedimento Operacional Padrão;;2023-08-22;2023-08-23;2026-08-21;2026-11-19;Art Blocker A;Jesse Rodrigues;Sim;;
POP.956;Manual Operacional - Block Piece;Procedimento Operacional Padrão;;2023-08-22;2023-08-23;2026-08-21;2026-11-19;01-Preparação;Jesse Rodrigues;Sim;;
POP.957;Manual Operacional - Alteração de Base (Debasing) em Lentes Varilux XR - Opticlick;Procedimento Operacional Padrão;;2023-08-22;2023-08-22;2026-08-21;2026-11-19;Digitação;José Hamilton;Sim;SURFAÇAGEM;Cálculo
POP.958;Manual Operacional - Laser Flash UV;Procedimento Operacional Padrão;;2023-08-23;2023-09-12;2025-09-11;2025-12-12;Laser Flash UV;Jesse Rodrigues;Sim;;
POP.960;Manual Operacional - Envio e Recebimento de Serviço - Optilab;Procedimento Operacional Padrão;;2023-08-28;2023-09-06;2025-09-05;2025-12-04;Optilab;Nickolle Rodrigues;Sim;;
POP.961;Manual Operacional - Separação de pedidos - Optilab;Procedimento Operacional Padrão;;2023-08-28;2023-09-06;2025-09-05;2025-12-04;Optilab;Nickolle Rodrigues;Sim;;
POP.962;Manual Operacional Pré-Inspeção (Tecnolens);Procedimento Operacional Padrão;;2023-08-28;2023-09-05;2025-09-04;2025-12-03;01-Pré-Inspeção - Preparação;Breno Santos;Sim;HMC;Preparação: Pré Inspeção
POP.963;Manual Operacional - Recebimento de Insumos e Produtos - Optilab;Procedimento Operacional Padrão;;2023-08-31;2023-10-05;2025-10-04;2026-01-02;Optilab;Nickolle Rodrigues;Sim;;
POP.964;Manual Operacional - Transferências de Produtos e Insumos - Optilab;Procedimento Operacional Padrão;;2023-08-31;2023-09-06;2025-09-05;2025-12-04;Optilab;Nickolle Rodrigues;Sim;;
POP.965;Manual Operacional - Operação da Área SAT - Grown;Procedimento Operacional Padrão;2;2024-12-16;2025-03-21;2026-03-21;2026-06-19;Grown;Luiz Felippe Santos;Sim;;
POP.966;Manual Operacional - Garantias - Tecnolens;Procedimento Operacional Padrão;1;2024-07-15;2024-07-17;2026-07-17;2026-10-16;Tecnolens;Francisco Paulo;Sim;Atendimento;Garantia
POP.967;Manual Operacional - Pesagem e Descarte de Resíduos - Repro;Procedimento Operacional Padrão;1;2024-03-12;2024-03-18;2026-05-14;2026-08-14;Repro;Thiago Zanotto;Sim;;
POP.968;Manual Operacional - Operação do Varilux XR - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-08-31;2023-12-14;2025-12-13;2026-03-13;Sumaré Laboratório;Rafael Medeiros;Sim;;
POP.969;Manual Operacional - Preenchimento de Cartões - Quadro PCP;Procedimento Operacional Padrão;;2023-09-01;2023-09-21;2025-09-20;2025-12-19;07-MELHORIA CONTÍNUA;Gabriely Gonçalves;Sim;;
POP.970;Manual Operacional - Operação do Varilux XR - Tecnolens;Procedimento Operacional Padrão;1;2024-07-15;2024-07-17;2026-07-17;2026-10-16;Tecnolens;Ramon Gonçalves;Sim;SURFAÇAGEM;Preparação
POP.971;Manual Operacional - Medição do Jarvis (Lentes Stellest);Procedimento Operacional Padrão;1;2023-12-12;2024-01-31;2026-01-30;2026-04-30;00-Geral Testes;Renan Barbosa;Sim;;
POP.972;Manual Operacional - Aprovação de Cupom - Grown;Procedimento Operacional Padrão;;2023-09-04;2023-10-02;2025-10-01;2025-12-30;Grown;Renata Adreolli;Sim;;
POP.973;Manual Operacional - Inspeção Final - Tecnolens;Procedimento Operacional Padrão;;2023-09-06;2023-09-06;2025-09-05;2025-12-04;09-Inspeção Final;Breno Santos;Sim;HMC;"Inspeção Final: 
Controle Final"
POP.974;Manunal Operacional - Tabela Hora Hora;Procedimento Operacional Padrão;;2023-09-11;2023-10-03;2025-10-02;2025-12-31;07-MELHORIA CONTÍNUA;Gabriely Gonçalves;Sim;;
POP.975;Manual Operacional - Criação de Janelas Hodie (Expedição) - Sumaré CD;Procedimento Operacional Padrão;;2023-09-25;2023-09-25;2025-09-24;2025-12-23;Sumaré CD;Aline Lopes;Sim;;
POP.976;Manual Operacional - Inspeção de Saída do HC - Sumaré Laboratório;Procedimento Operacional Padrão;;2023-09-25;2024-01-31;2026-01-30;2026-04-30;00-Geral HC;Alan Ferrer;Sim;;
POP.977;Manual Operacional - Garantias - Optilab;Procedimento Operacional Padrão;;2023-09-26;2023-10-05;2025-10-04;2026-01-02;Optilab;Nickolle Rodrigues;Sim;;
POP.978;Manual Operacional - Digitação, Alteração e Cancelamento de Pedidos - Optilab;Procedimento Operacional Padrão;;2023-09-26;2023-10-05;2025-10-04;2026-01-02;Optilab;Nickolle Rodrigues;Sim;;
POP.979;Manual Operacional - Embalagem de Lentes - LabRio;Procedimento Operacional Padrão;1;2024-06-18;2025-04-23;2026-04-23;2026-07-22;LabRio;Stephany Christine;Sim;;
POP.980;Manual Operacional - TECO X304V2;Procedimento Operacional Padrão;;2023-10-03;2023-10-27;2025-10-26;2026-01-24;TECO X304V2;Evellyn Santos;Sim;;
POP.981;Manual Operacional - ProMapper;Procedimento Operacional Padrão;;2023-10-03;2023-10-27;2025-10-26;2026-01-24;ProMapper;Renan Barbosa;Sim;SURFAÇAGEM;Conferência
POP.986;Manual Operativa - Aprendizaje de Grabados de Diseños - Promapper;Procedimento Operacional Padrão;;2023-10-11;2024-02-01;2026-01-31;2026-05-01;07-Conferencia;Pauline Gomez;Sim;;
POP.987;Verificación con Lentes Minerales Essilor - Promapper;Procedimento Operacional Padrão;;2023-10-11;2024-02-01;2026-01-31;2026-04-30;07-Conferencia;Pauline Gomez;Sim;;
POP.988;Manual Operacional - Rastreabilidade de Pedidos - Optilab;Procedimento Operacional Padrão;;2023-10-16;2023-10-25;2025-10-24;2026-01-22;Optilab;Nickolle Rodrigues;Sim;;
POP.989;Manual Operacional - Operação da Stellest - LabRio;Procedimento Operacional Padrão;;2023-10-16;2024-02-19;2025-02-18;2026-05-19;LabRio;Evellyn Santos;Sim;;
POP.990;Manual Operacional - Operação do Varilux XR - LabRio;Procedimento Operacional Padrão;;2023-10-16;2024-03-11;2026-06-09;2026-09-08;LabRio;Renan Barbosa;Sim;;
POP.991;Manual Operacional - Rastreabilidade de Pedidos - Coating RS;Procedimento Operacional Padrão;;2023-10-31;2023-11-01;2025-10-31;2026-01-29;Coating RS;Christiano Silva;Sim;;
POP.992;Manual Operacional - Cálculo de Serviços - Grown;Procedimento Operacional Padrão;1;2024-04-02;2024-04-09;2026-04-10;2026-07-09;Grown;Flávio Ferreira;Sim;;
POP.994;Manual Operacional - Monitoramento de Realimentação do Cliente - Optilab;Procedimento Operacional Padrão;;2023-11-21;2023-11-22;2025-11-21;2026-02-19;Optilab;Nickolle Rodrigues;Sim;;
POP.995;Manual Operacional - Lançamento de Quebras - Optilab;Procedimento Operacional Padrão;;2023-11-21;2023-11-22;2025-11-21;2026-02-19;Optilab;Nickolle Rodrigues;Sim;;
POP.996;Manual Operacional - Conferência Final - digiTOP;Procedimento Operacional Padrão;;2023-11-21;2023-11-22;2025-11-21;2026-02-19;digiTOP;Nickolle Rodrigues;Sim;;
POP.997;Manual Operacional - Produto Não Conforme - Optilab;Procedimento Operacional Padrão;;2023-11-27;2023-12-04;2025-12-03;2026-03-03;Optilab;Nickolle Rodrigues;Sim;;
POP.998;Manual Operacional - Expedição e Faturamento - Optilab;Procedimento Operacional Padrão;;2023-11-27;2023-12-04;2025-12-03;2026-03-03;Optilab;Nickolle Rodrigues;Sim;;
POP.999;Manual Operacional - Rastreabilidade de Pedidos - Sumaré CD;Procedimento Operacional Padrão;1;2025-07-11;2025-07-14;2026-07-14;2026-10-12;Sumaré CD;Denise Miranda;Sim;;
PSQ.001;Apostila Padrão Cosmético;Procedimento do Sistema da Qualidade;14;2024-07-03;2024-08-30;2026-08-31;2026-11-30;Produtos e Informações;Miguel Soares Lima;Sim;QUALIDADE;Conferência Cosmética
PSQ.017;Controle de Documentos e Registros;Procedimento do Sistema da Qualidade;3;2024-04-11;2024-04-11;2026-06-19;2026-09-18;Qualidade;Taís Flores;Sim;QUALIDADE;QUALIDADE
PSQ.018;Realização de Produto;Procedimento do Sistema da Qualidade;2;2023-03-21;2023-07-18;2026-07-17;2026-10-16;Qualidade;Taís Flores;Sim;QUALIDADE;QUALIDADE
PSQ.019;Preservação de Insumo e Produto;Procedimento do Sistema da Qualidade;2;2023-05-19;2023-06-07;2026-06-05;2026-09-04;Qualidade;Taís Flores;Sim;QUALIDADE;PRODUTO
PSQ.020;Gestão de Fornecedores;Procedimento do Sistema da Qualidade;7;2024-10-24;2024-11-22;2025-11-22;2026-02-20;Qualidade;Nathália Brandão;Sim;QUALIDADE;FORNECEDOR
PSQ.022;Não Conformidade - Ações Corretivas e Preventivas;Procedimento do Sistema da Qualidade;5;2023-08-24;2023-08-29;2026-08-28;2026-11-26;Qualidade;Taís Flores;Sim;QUALIDADE;QUALIDADE
PSQ.023;Treinamentos;Procedimento do Sistema da Qualidade;3;2023-08-31;2023-09-05;2026-05-20;2026-09-08;Qualidade;Dayanna Duarte;Sim;QUALIDADE;QUALIDADE
PSQ.024;Auditoria;Procedimento do Sistema da Qualidade;3;2023-05-12;2023-05-18;2026-05-18;2026-08-17;Qualidade;Taís Flores;Sim;QUALIDADE;AUDITORIA
PSQ.025;Revisão Gerencial;Procedimento do Sistema da Qualidade;1;2023-05-03;2023-05-03;2026-05-01;2026-07-31;Qualidade;Nathália Brandão;Sim;QUALIDADE;GERENCIAL
PSQ.026;Identificação e Rastreabilidade;Procedimento do Sistema da Qualidade;1;2023-06-06;2023-06-26;2026-06-25;2026-09-24;Qualidade;Taís Flores;Sim;QUALIDADE;PRODUTO
PSQ.027;Procedimento de Validação;Procedimento do Sistema da Qualidade;2;2022-06-06;2022-06-10;2025-09-08;2025-12-09;Qualidade;Taís Flores;Sim;QUALIDADE;PRODUTO
PSQ.028;Gestão de Riscos;Procedimento do Sistema da Qualidade;5;2024-10-24;2024-11-21;2025-11-21;2026-02-19;Qualidade;Nathália Brandão;Sim;QUALIDADE;QUALIDADE
PSQ.029;Procedimento de Gestão de Mudança;Procedimento do Sistema da Qualidade;3;2024-03-19;2024-03-20;2026-06-09;2026-09-08;Qualidade;Taís Flores;Sim;QUALIDADE;QUALIDADE
PSQ.030;Procedimento Feedback de Clientes;Procedimento do Sistema da Qualidade;1;2022-03-14;2022-03-15;2023-10-13;2026-08-17;Qualidade;Lucineide Pereira;Sim;QUALIDADE;VENDAS
PSQ.031;Procedimento de Gerenciamento de Claim de Produtos e Serviços;Procedimento do Sistema da Qualidade;;2021-11-17;2022-03-03;2026-05-26;2026-08-25;Qualidade;Nathália Brandão;Sim;QUALIDADE;CLAIM
PSQ.032;Monitoramento de Equipamento de Medição;Procedimento do Sistema da Qualidade;7;2024-06-19;2024-06-20;2026-06-19;2026-09-18;Qualidade;Taís Flores;Sim;QUALIDADE;CALIBRAÇÃO
PSQ.033;Procedimento de Manutenção;Procedimento do Sistema da Qualidade;1;2023-06-15;2023-06-26;2026-06-25;2026-09-24;Qualidade;Lucas Silva;Sim;QUALIDADE;MANUTENÇÃO
TAB.002;Logotipos - Marcação das Lentes;Tabela;22;2023-08-15;2023-08-18;2026-08-17;2026-11-16;Produtos e Informações;Nathália Brandão;Sim;;
TAB.007;Manual de Indicadores - Itens de Controle;Tabela;1;2022-12-01;2023-09-04;2025-09-03;2025-12-02;Acompanhamento de Resultados;Lucineide Pereira;Sim;QUALIDADE;QUALIDADE
TAB.008;Lista Mestra - Especificação de Produtos DS Rx;Tabela;;2021-12-17;2022-03-03;2026-09-01;2026-10-30;Qualidade;José Hamilton;Sim;QUALIDADE;PRODUÇÃO
TAB.009;Tabela de Kit de Entrega por Produto;Tabela;2;2025-09-03;2025-09-04;2026-09-04;2026-12-03;Qualidade;Taís Flores;Sim;QUALIDADE;PRODUÇÃO
TAB.010;Herramientas y Equipos de Montaje;Tabela;3;2023-06-15;2023-06-21;2026-06-19;2026-09-18;Montado e Inspeccion;Edgar Casallas;Sim;;
TAB.011;Ferramentas e Equipamentos de Montagem;Tabela;3;2023-06-15;2023-06-21;2026-06-19;2026-09-18;Montagem e Inspeção;Edgar Casallas;Sim;MONTAGEM;Encaixe
TAB.012;Velocidade Noe e Noria - CDC1000 Mithril 1.6;Tabela;;2022-12-19;2023-03-03;2026-08-20;2026-11-18;CDC1000/CDS1000;Breno Santos;Sim;HMC;Antirrisco: Destratamento e Verniz
TAB.014;Siglas - Nomenclaturas - Codificações;Tabela;1;2024-05-02;2024-05-02;2026-05-01;2026-07-31;11-APRENDIZAGEM QUALIEX;Nathália Brandão;Sim;QUALIDADE;Codificações
TAB.015;Horários de Corte para Faturamento de Serviços - Sumaré Laboratório;Tabela;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sumaré Laboratório;Rafael Medeiros;Sim;;
TAB.016;Velocidade Zoe e Noria - CDS1000 Mithril 1.6;Tabela;;2023-08-17;2023-08-18;2025-08-17;2026-11-16;CDC1000/CDS1000;Alan Ferrer;Sim;;
TAB.017;PCP Surfaçagem - Impressão;Tabela;15;2025-03-06;2025-03-11;2026-03-11;2026-06-09;00-Controle de Processo e DSPC;Nathália Brandão;Sim;SURFAÇAGEM;PCP
TAB.018;PCP HMC - Impressão;Tabela;5;2024-03-08;2024-03-12;2026-06-10;2026-09-09;00-Controle do Processo HMC;Nathália Brandão;Sim;;
TAB.020;Identificação de Cores de Bacias na Produção - Tecnolens;Tabela;;2024-04-10;2024-04-11;2026-06-19;2026-09-18;Tecnolens;Vinicius Silva;Sim;SURFAÇAGEM;#Identificação
TAB.021;PCP SPIN - Impressão;Tabela;2;2025-04-10;2025-05-12;2026-05-12;2026-09-17;05-SPIN;Jessika Menacho;Sim;;
TAB.022;PCP Montagem - Impressão;Tabela;8;2024-09-30;2024-09-30;2025-09-30;2025-12-29;00 - Controle de Processo;Nathália Brandão;Sim;;
TAB.023;Identificação de Cores de Boletas na Produção - Tecnolens;Tabela;1;2024-10-31;2025-03-05;2026-03-05;2026-06-03;Tecnolens;Ramon Gonçalves;Sim;Estoque;TRIAGEM/CERTIFICAÇÃO
TAB.024;Sequência Pré-Inspeção - Technopark;Tabela;;2024-09-19;2024-09-23;2025-09-23;2025-12-22;Technopark;Rodrigo Lima;Sim;;
